product_id,product,shelf_life,usual_storage,category,image,nutrients.ENERC_KCAL,nutrients.PROCNT,nutrients.FAT,nutrients.CHOCDF,nutrients.FIBTG,measures.label,measures.weight,health.healthLabels,health.calories,health.totalWeight,health.dietLabels,health.cautions
170,cooked pumpkin,3.0,fridge,food,https://www.edamam.com/food-img/f5d/f5d6320e355878cbaef8ed891316946f.jpg,26.0,1.0,0.1,6.5,0.5,Whole,1470.0,"['FAT_FREE', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",382,1470.0,[],[]
171,cooked chickpea,3.0,fridge,food,https://www.edamam.com/food-img/59c/59c1e8fa37680d54775d3a8013eb7db6.jpg,164.0,8.86,2.59,27.42,7.6,Serving,84.0,"['VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",137,84.0,[],['SULFITES']
172,cooked rice,3.0,fridge,food,https://www.edamam.com/food-img/43e/43e669c6de11504972da1ae1898ac19e.jpg,130.0,2.69,0.28,28.17,0.4,Serving,200.0,"['FAT_FREE', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",260,200.0,[],[]
173,half cooked duck foie gras,3.0,fridge,food,https://www.edamam.com/food-img/fbd/fbd54a0ee925a35c90a0b9d5706d8121.jpg,462.0,11.4,43.84,4.67,0.0,Whole,425.0,"['LOW_SUGAR', 'KETO_FRIENDLY', 'PALEO', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",1963,425.0,[],['FODMAP']
174,cooked beef,3.0,fridge,food,https://www.edamam.com/food-img/80c/80c1e51808bb81a0347bfd6eba75ed90.jpg,194.0,32.49,7.14,0.0,0.0,Serving,250.0,"['LOW_SUGAR', 'KETO_FRIENDLY', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",485,250.0,[],"['GLUTEN', 'WHEAT']"
175,cooked chicken,3.0,fridge,food,https://www.edamam.com/food-img/c81/c81b9affb7c9c29a861e8566bd2d0829.jpg,167.0,25.01,6.63,0.0,0.0,Whole,220.0,"['LOW_SUGAR', 'KETO_FRIENDLY', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",367,220.0,[],[]
176,cooked pork,3.0,fridge,food,https://www.edamam.com/food-img/d55/d553f23d42b9c8fb314416ccd5cde3d2.jpg,198.0,19.74,12.58,0.0,0.0,Whole,117.0,"['LOW_SUGAR', 'KETO_FRIENDLY', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED']",231,117.0,[],[]
177,cooked lamb,3.0,fridge,food,https://www.edamam.com/food-img/212/21293e4eb386543620627f7df3078200.jpg,648.0,6.27,68.87,0.0,,Whole,113.0,"['LOW_SUGAR', 'KETO_FRIENDLY', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",732,113.0,[],[]
178,cooked turkey,3.0,fridge,food,https://www.edamam.com/food-img/b07/b07e529596022b362f2ca630ce508fcc.jpg,159.0,29.06,3.84,0.0,0.0,Whole,80.0,"['LOW_SUGAR', 'KETO_FRIENDLY', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",127,80.0,[],[]
179,cooked kale,3.0,fridge,food,https://www.edamam.com/food-img/e73/e730193fab8ac35cb7afb2860967f351.jpeg,28.0,1.9,0.4,5.63,2.0,Serving,100.0,"['FAT_FREE', 'KETO_FRIENDLY', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",28,100.0,[],[]
180,cooked mixed vegetables,3.0,fridge,food,https://www.edamam.com/food-img/f3f/f3fa6996eba331be219778406f67a5a3.jpg,72.0,3.33,0.52,13.47,4.0,Whole,287.8787878787879,"['LOW_SUGAR', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",207,287.8787878787879,[],['SULFITES']
181,cooked potato,3.0,fridge,food,https://www.edamam.com/food-img/651/6512e82417bce15c2899630c1a2799df.jpg,77.0,2.02,0.09,17.47,2.2,Whole,213.0,"['FAT_FREE', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",164,213.0,[],[]
182,cooked beetroot,3.0,fridge,food,https://www.edamam.com/food-img/ec3/ec3d96cdf3b58183c1aad01875b93805.jpg,43.0,1.61,0.17,9.56,2.8,Whole,82.0,"['FAT_FREE', 'KETO_FRIENDLY', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",35,82.0,[],[]
183,cooked risotto,3.0,fridge,food,,237.0,5.21999979019165,10.4399995803833,30.1200008392334,0.800000011920929,Serving,249.0,"['VEGETARIAN', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'KOSHER']",590,249.0,[],['SULFITES']
184,instant noodles,,pantry,food,https://www.edamam.com/food-img/800/800c9c0d7cef6b5474723682ffa2878d.jpg,384.0,14.16,4.44,71.27,3.3,Whole,340.0,"['VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",1305,340.0,[],[]
185,noodles,,pantry,food,https://www.edamam.com/food-img/800/800c9c0d7cef6b5474723682ffa2878d.jpg,384.0,14.16,4.44,71.27,3.3,Whole,340.0,"['VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",1305,340.0,[],[]
186,cooked noodles,3.0,fridge,food,https://www.edamam.com/food-img/800/800c9c0d7cef6b5474723682ffa2878d.jpg,384.0,14.16,4.44,71.27,3.3,Whole,340.0,"['VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",1305,340.0,[],[]
187,banana,5.0,pantry,food,https://www.edamam.com/food-img/9f6/9f6181163a25c96022ee3fc66d9ebb11.jpg,89.0,1.09,0.33,22.84,2.6,Whole,115.7,"['FAT_FREE', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",102,115.7,[],['SULFITES']
188,avocado,4.0,pantry,food,https://www.edamam.com/food-img/984/984a707ea8e9c6bf5f6498970a9e6d9d.jpg,160.0,2.0,14.66,8.53,6.7,Whole,201.0,"['KETO_FRIENDLY', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",321,201.0,[],['SULFITES']
189,blueberries,7.0,fridge,food,https://www.edamam.com/food-img/f55/f55705a2a9ea9f7abf449a05fa968139.png,57.0,0.74,0.33,14.49,2.4,Whole,1.36,"['FAT_FREE', 'KETO_FRIENDLY', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",0,1.36,[],['SULFITES']
190,cherries,7.0,fridge,food,https://www.edamam.com/food-img/34b/34b23d901752b022d6ab1ee6f9ed0b74.jpg,63.0,1.06,0.2,16.01,2.1,Whole,8.2,"['FAT_FREE', 'KETO_FRIENDLY', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",5,8.2,[],['SULFITES']
191,red grapes,7.0,fridge,food,https://www.edamam.com/food-img/ca5/ca55ac74deb991d159942c65777115df.jpg,69.0,0.72,0.16,18.1,0.9,Whole,4.9,"['FAT_FREE', 'KETO_FRIENDLY', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",3,4.9,[],['SULFITES']
192,white grapes,7.0,fridge,food,,400.0,0.0,0.0,100.0,0.0,Serving,15.0,"['FAT_FREE', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'KOSHER']",60,15.0,[],[]
193,lime,21.0,fridge,food,https://www.edamam.com/food-img/48a/48a123c9576647c4ada6a41df5eeb22a.jpg,30.0,0.7,0.2,10.54,2.8,Whole,67.0,"['FAT_FREE', 'KETO_FRIENDLY', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",20,67.0,[],['SULFITES']
194,cut lime,3.0,fridge,food,https://www.edamam.com/food-img/48a/48a123c9576647c4ada6a41df5eeb22a.jpg,30.0,0.7,0.2,10.54,2.8,Whole,67.0,"['FAT_FREE', 'KETO_FRIENDLY', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",20,67.0,[],['SULFITES']
195,cut lemon,3.0,fridge,food,https://www.edamam.com/food-img/70a/70acba3d4c734d7c70ef4efeed85dc8f.jpg,29.0,1.1,0.3,9.32,2.8,Whole,58.0,"['FAT_FREE', 'KETO_FRIENDLY', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",16,58.0,[],['SULFITES']
196,pineapple,3.0,pantry,food,https://www.edamam.com/food-img/2da/2da6f2397ab64ed185c082edebc4dd7c.jpg,50.0,0.54,0.12,13.12,1.4,Whole,905.0,"['VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",452,905.0,[],['SULFITES']
197,cut pineapple,4.0,fridge,food,https://www.edamam.com/food-img/2da/2da6f2397ab64ed185c082edebc4dd7c.jpg,50.0,0.54,0.12,13.12,1.4,Whole,905.0,"['VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",452,905.0,[],['SULFITES']
198,pomegranate,21.0,fridge,food,https://www.edamam.com/food-img/342/342903acce5f863b7683cff3644931a8.jpg,83.0,1.67,1.17,18.7,4.0,Whole,282.0,"['VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",234,282.0,[],"['SULFITES', 'FODMAP']"
199,cut pomegranate,7.0,fridge,food,https://www.edamam.com/food-img/342/342903acce5f863b7683cff3644931a8.jpg,83.0,1.67,1.17,18.7,4.0,Whole,282.0,"['VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",234,282.0,[],"['SULFITES', 'FODMAP']"
200,fruit juice,60.0,fridge,food,https://www.edamam.com/food-img/66e/66ebbfb337e3ba768925a2771b60cb49.jpg,42.0,0.07,0.17,11.4,0.0,Whole,234.0,"['FAT_FREE', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'KOSHER']",98,234.0,[],[]
201,fresh fruit juice,7.0,fridge,food,https://www.edamam.com/food-img/66e/66ebbfb337e3ba768925a2771b60cb49.jpg,42.0,0.07,0.17,11.4,0.0,Whole,234.0,"['FAT_FREE', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'KOSHER']",98,234.0,[],[]
202,strawberry,5.0,fridge,food,https://www.edamam.com/food-img/00c/00c8851e401bf7975be7f73499b4b573.jpg,32.0,0.67,0.3,7.68,2.0,Whole,13.433333333333334,"['FAT_FREE', 'KETO_FRIENDLY', 'VEGAN', 'VEGETARIAN', 'PESCATARIAN', 'PALEO', 'SPECIFIC_CARBS', 'DAIRY_FREE', 'GLUTEN_FREE', 'WHEAT_FREE', 'EGG_FREE', 'MILK_FREE', 'PEANUT_FREE', 'TREE_NUT_FREE', 'SOY_FREE', 'FISH_FREE', 'SHELLFISH_FREE', 'PORK_FREE', 'RED_MEAT_FREE', 'CRUSTACEAN_FREE', 'CELERY_FREE', 'MUSTARD_FREE', 'SESAME_FREE', 'LUPINE_FREE', 'MOLLUSK_FREE', 'ALCOHOL_FREE', 'NO_OIL_ADDED', 'NO_SUGAR_ADDED', 'KOSHER']",4,13.433333333333334,[],['SULFITES']
